"","exp","block","plot","SR","SpComp","year","sum_alive","n_initial","proportion_alive"
"339","IDENT.cloquet","A","D4",6,"ACPL_ACSA_BEPA_BEPE_QURO_QURU",0,49,49,1
"340","IDENT.cloquet","A","D4",6,"ACPL_ACSA_BEPA_BEPE_QURO_QURU",1,25,25,1
"341","IDENT.cloquet","A","D4",6,"ACPL_ACSA_BEPA_BEPE_QURO_QURU",2,25,25,1
"342","IDENT.cloquet","A","D4",6,"ACPL_ACSA_BEPA_BEPE_QURO_QURU",3,25,25,1
"343","IDENT.cloquet","A","D4",6,"ACPL_ACSA_BEPA_BEPE_QURO_QURU",4,25,25,1
"344","IDENT.cloquet","A","D4",6,"ACPL_ACSA_BEPA_BEPE_QURO_QURU",5,49,49,1
"345","IDENT.cloquet","A","D5",1,"BEPE",0,49,49,1
"346","IDENT.cloquet","A","D5",1,"BEPE",1,5,5,1
"347","IDENT.cloquet","A","D5",1,"BEPE",2,5,5,1
"348","IDENT.cloquet","A","D5",1,"BEPE",3,5,5,1
"349","IDENT.cloquet","A","D5",1,"BEPE",4,5,5,1
"350","IDENT.cloquet","A","D5",1,"BEPE",5,49,49,1
"351","IDENT.cloquet","A","D6",2,"BEPE_LALA",0,49,49,1
"352","IDENT.cloquet","A","D6",2,"BEPE_LALA",1,15,15,1
"353","IDENT.cloquet","A","D6",2,"BEPE_LALA",2,15,15,1
"354","IDENT.cloquet","A","D6",2,"BEPE_LALA",3,15,15,1
"355","IDENT.cloquet","A","D6",2,"BEPE_LALA",4,15,15,1
"356","IDENT.cloquet","A","D6",2,"BEPE_LALA",5,35,49,0.714285714285714
"357","IDENT.cloquet","A","D7",12,"ACPL_BEPE_QURO_LALA_PIGL_PIST",0,49,49,1
"358","IDENT.cloquet","A","D7",12,"ACPL_BEPE_QURO_LALA_PIGL_PIST",1,25,25,1
"359","IDENT.cloquet","A","D7",12,"ACPL_BEPE_QURO_LALA_PIGL_PIST",2,24,25,0.96
"360","IDENT.cloquet","A","D7",12,"ACPL_BEPE_QURO_LALA_PIGL_PIST",3,25,25,1
"361","IDENT.cloquet","A","D7",12,"ACPL_BEPE_QURO_LALA_PIGL_PIST",4,24,25,0.96
"362","IDENT.cloquet","A","D7",12,"ACPL_BEPE_QURO_LALA_PIGL_PIST",5,45,49,0.918367346938776
"363","IDENT.cloquet","A","D8",2,"PIGL-QURO",0,49,49,1
"364","IDENT.cloquet","A","D8",2,"PIGL-QURO",1,15,15,1
"365","IDENT.cloquet","A","D8",2,"PIGL-QURO",2,15,15,1
"366","IDENT.cloquet","A","D8",2,"PIGL-QURO",3,15,15,1
"367","IDENT.cloquet","A","D8",2,"PIGL-QURO",4,15,15,1
"368","IDENT.cloquet","A","D8",2,"PIGL-QURO",5,47,49,0.959183673469388
"369","IDENT.cloquet","A","E1",2,"LALA_PIST",0,49,49,1
"370","IDENT.cloquet","A","E1",2,"LALA_PIST",1,15,15,1
"371","IDENT.cloquet","A","E1",2,"LALA_PIST",2,15,15,1
"372","IDENT.cloquet","A","E1",2,"LALA_PIST",3,15,15,1
"373","IDENT.cloquet","A","E1",2,"LALA_PIST",4,15,15,1
"374","IDENT.cloquet","A","E1",2,"LALA_PIST",5,42,49,0.857142857142857
"375","IDENT.cloquet","A","E2",2,"ACSA_PIAB",0,49,49,1
"376","IDENT.cloquet","A","E2",2,"ACSA_PIAB",1,15,15,1
"377","IDENT.cloquet","A","E2",2,"ACSA_PIAB",2,15,15,1
"378","IDENT.cloquet","A","E2",2,"ACSA_PIAB",3,15,15,1
"379","IDENT.cloquet","A","E2",2,"ACSA_PIAB",4,15,15,1
"380","IDENT.cloquet","A","E2",2,"ACSA_PIAB",5,46,49,0.938775510204082
"381","IDENT.cloquet","A","E3",1,"PIAB",0,49,49,1
"382","IDENT.cloquet","A","E3",1,"PIAB",1,5,5,1
"383","IDENT.cloquet","A","E3",1,"PIAB",2,5,5,1
"384","IDENT.cloquet","A","E3",1,"PIAB",3,5,5,1
"385","IDENT.cloquet","A","E3",1,"PIAB",4,5,5,1
"386","IDENT.cloquet","A","E3",1,"PIAB",5,47,49,0.959183673469388
"387","IDENT.cloquet","A","E4",2,"BEPA-BEPE",0,49,49,1
"388","IDENT.cloquet","A","E4",2,"BEPA-BEPE",1,15,15,1
"389","IDENT.cloquet","A","E4",2,"BEPA-BEPE",2,15,15,1
"390","IDENT.cloquet","A","E4",2,"BEPA-BEPE",3,15,15,1
"391","IDENT.cloquet","A","E4",2,"BEPA-BEPE",4,15,15,1
"392","IDENT.cloquet","A","E4",2,"BEPA-BEPE",5,48,48,1
"393","IDENT.cloquet","A","E5",2,"QURO_QURU",0,49,49,1
"394","IDENT.cloquet","A","E5",2,"QURO_QURU",1,15,15,1
"395","IDENT.cloquet","A","E5",2,"QURO_QURU",2,15,15,1
"396","IDENT.cloquet","A","E5",2,"QURO_QURU",3,15,15,1
"397","IDENT.cloquet","A","E5",2,"QURO_QURU",4,15,15,1
"398","IDENT.cloquet","A","E5",2,"QURO_QURU",5,49,49,1
"399","IDENT.cloquet","A","E6",2,"ACPL-BEPE",0,49,49,1
"400","IDENT.cloquet","A","E6",2,"ACPL-BEPE",1,15,15,1
"401","IDENT.cloquet","A","E6",2,"ACPL-BEPE",2,15,15,1
"402","IDENT.cloquet","A","E6",2,"ACPL-BEPE",3,15,15,1
"403","IDENT.cloquet","A","E6",2,"ACPL-BEPE",4,15,15,1
"404","IDENT.cloquet","A","E6",2,"ACPL-BEPE",5,49,49,1
"405","IDENT.cloquet","A","E7",2,"ACSA_QURO",0,49,49,1
"406","IDENT.cloquet","A","E7",2,"ACSA_QURO",1,15,15,1
"407","IDENT.cloquet","A","E7",2,"ACSA_QURO",2,15,15,1
"408","IDENT.cloquet","A","E7",2,"ACSA_QURO",3,15,15,1
"409","IDENT.cloquet","A","E7",2,"ACSA_QURO",4,15,15,1
"410","IDENT.cloquet","A","E7",2,"ACSA_QURO",5,48,49,0.979591836734694
"411","IDENT.cloquet","A","E8",2,"PIAB_PIGL",0,49,49,1
"412","IDENT.cloquet","A","E8",2,"PIAB_PIGL",1,15,15,1
"413","IDENT.cloquet","A","E8",2,"PIAB_PIGL",2,15,15,1
"414","IDENT.cloquet","A","E8",2,"PIAB_PIGL",3,15,15,1
"415","IDENT.cloquet","A","E8",2,"PIAB_PIGL",4,14,15,0.933333333333333
"416","IDENT.cloquet","A","E8",2,"PIAB_PIGL",5,45,49,0.918367346938776
"417","IDENT.cloquet","A","F1",2,"LADE_LALA",0,49,49,1
"418","IDENT.cloquet","A","F1",2,"LADE_LALA",1,15,15,1
"419","IDENT.cloquet","A","F1",2,"LADE_LALA",2,15,15,1
"420","IDENT.cloquet","A","F1",2,"LADE_LALA",3,15,15,1
"421","IDENT.cloquet","A","F1",2,"LADE_LALA",4,14,15,0.933333333333333
"422","IDENT.cloquet","A","F1",2,"LADE_LALA",5,38,46,0.826086956521739
"423","IDENT.cloquet","A","F2",2,"LADE-QURO",0,49,49,1
"424","IDENT.cloquet","A","F2",2,"LADE-QURO",1,15,15,1
"425","IDENT.cloquet","A","F2",2,"LADE-QURO",2,15,15,1
"426","IDENT.cloquet","A","F2",2,"LADE-QURO",3,15,15,1
"427","IDENT.cloquet","A","F2",2,"LADE-QURO",4,14,15,0.933333333333333
"428","IDENT.cloquet","A","F2",2,"LADE-QURO",5,37,47,0.787234042553192
"429","IDENT.cloquet","A","F3",2,"LADE_PIGL",0,49,49,1
"430","IDENT.cloquet","A","F3",2,"LADE_PIGL",1,15,15,1
"431","IDENT.cloquet","A","F3",2,"LADE_PIGL",2,15,15,1
"432","IDENT.cloquet","A","F3",2,"LADE_PIGL",3,15,15,1
"433","IDENT.cloquet","A","F3",2,"LADE_PIGL",4,15,15,1
"434","IDENT.cloquet","A","F3",2,"LADE_PIGL",5,46,49,0.938775510204082
"435","IDENT.cloquet","A","F4",2,"LALA_PISY",0,49,49,1
"436","IDENT.cloquet","A","F4",2,"LALA_PISY",1,15,15,1
"437","IDENT.cloquet","A","F4",2,"LALA_PISY",2,15,15,1
"438","IDENT.cloquet","A","F4",2,"LALA_PISY",3,14,15,0.933333333333333
"439","IDENT.cloquet","A","F4",2,"LALA_PISY",4,14,15,0.933333333333333
"440","IDENT.cloquet","A","F4",2,"LALA_PISY",5,45,47,0.957446808510638
"441","IDENT.cloquet","A","F5",2,"PIST-PISY",0,49,49,1
"442","IDENT.cloquet","A","F5",2,"PIST-PISY",1,15,15,1
"443","IDENT.cloquet","A","F5",2,"PIST-PISY",2,15,15,1
"444","IDENT.cloquet","A","F5",2,"PIST-PISY",3,15,15,1
"445","IDENT.cloquet","A","F5",2,"PIST-PISY",4,14,15,0.933333333333333
"446","IDENT.cloquet","A","F5",2,"PIST-PISY",5,45,47,0.957446808510638
"447","IDENT.cloquet","A","F6",6,"LADE_LALA_PIAB_PIGL_PIST_PISY",0,49,49,1
"448","IDENT.cloquet","A","F6",6,"LADE_LALA_PIAB_PIGL_PIST_PISY",1,25,25,1
"449","IDENT.cloquet","A","F6",6,"LADE_LALA_PIAB_PIGL_PIST_PISY",2,25,25,1
"450","IDENT.cloquet","A","F6",6,"LADE_LALA_PIAB_PIGL_PIST_PISY",3,24,25,0.96
"451","IDENT.cloquet","A","F6",6,"LADE_LALA_PIAB_PIGL_PIST_PISY",4,22,25,0.88
"452","IDENT.cloquet","A","F6",6,"LADE_LALA_PIAB_PIGL_PIST_PISY",5,33,48,0.6875
"453","IDENT.cloquet","A","F7",1,"QURO",0,49,49,1
"454","IDENT.cloquet","A","F7",1,"QURO",1,5,5,1
"455","IDENT.cloquet","A","F7",1,"QURO",2,5,5,1
"456","IDENT.cloquet","A","F7",1,"QURO",3,5,5,1
"457","IDENT.cloquet","A","F7",1,"QURO",4,5,5,1
"458","IDENT.cloquet","A","F7",1,"QURO",5,49,49,1
"459","IDENT.cloquet","A","F8",2,"PIAB-PISY",0,49,49,1
"460","IDENT.cloquet","A","F8",2,"PIAB-PISY",1,15,15,1
"461","IDENT.cloquet","A","F8",2,"PIAB-PISY",2,15,15,1
"462","IDENT.cloquet","A","F8",2,"PIAB-PISY",3,15,15,1
"463","IDENT.cloquet","A","F8",2,"PIAB-PISY",4,14,15,0.933333333333333
