"","Site","Timestamp","Year","Month","Day","tmx","Date","Time"
"1203","CM.Hucking","1995.10.16",1995,10,16,17.8000011444092,1995-10-16,9419
"1204","CommuniTree","1995.10.16",1995,10,16,22.6000003814697,1995-10-16,9419
"1205","FORBIO_Ged","1995.10.16",1995,10,16,17.7000007629395,1995-10-16,9419
"1206","FORBIO_Hek","1995.10.16",1995,10,16,17.8999996185303,1995-10-16,9419
"1207","FORBIO_Zed","1995.10.16",1995,10,16,17.8000011444092,1995-10-16,9419
"1208","Gazi_Bay","1995.10.16",1995,10,16,30.1000003814697,1995-10-16,9419
"1209","IDENT.auclair","1995.10.16",1995,10,16,11.9000005722046,1995-10-16,9419
"1210","IDENT.cloquet","1995.10.16",1995,10,16,12,1995-10-16,9419
"1211","IDENT.MAC","1995.10.16",1995,10,16,21.8000011444092,1995-10-16,9419
"1212","Kreinitz","1995.10.16",1995,10,16,16.3999996185303,1995-10-16,9419
"1213","ORPHEE","1995.10.16",1995,10,16,22.6000003814697,1995-10-16,9419
"1214","Parker_caging","1995.10.16",1995,10,16,23.1000003814697,1995-10-16,9419
"1215","Ridgefield","1995.10.16",1995,10,16,23.6000003814697,1995-10-16,9419
"1216","Sabah","1995.10.16",1995,10,16,29.3000011444092,1995-10-16,9419
"1217","Sardinilla","1995.10.16",1995,10,16,29.2000007629395,1995-10-16,9419
"1218","Satakunta","1995.10.16",1995,10,16,10.6000003814697,1995-10-16,9419
"1219","BangorDIVERSE","1995.11.16",1995,11,16,11.6999998092651,1995-11-16,9450
"1220","BEF_China","1995.11.16",1995,11,16,16.8000011444092,1995-11-16,9450
"1221","BiodiversiTREE","1995.11.16",1995,11,16,10.8000001907349,1995-11-16,9450
"1222","BIOTREE_Kal","1995.11.16",1995,11,16,5,1995-11-16,9450
"1223","CM.Hartshorne","1995.11.16",1995,11,16,11.1999998092651,1995-11-16,9450
"1224","CM.Hucking","1995.11.16",1995,11,16,11.1999998092651,1995-11-16,9450
"1225","CommuniTree","1995.11.16",1995,11,16,14.4000005722046,1995-11-16,9450
"1226","FORBIO_Ged","1995.11.16",1995,11,16,9.10000038146973,1995-11-16,9450
"1227","FORBIO_Hek","1995.11.16",1995,11,16,10.1999998092651,1995-11-16,9450
"1228","FORBIO_Zed","1995.11.16",1995,11,16,10.4000005722046,1995-11-16,9450
"1229","Gazi_Bay","1995.11.16",1995,11,16,31.3000011444092,1995-11-16,9450
"1230","IDENT.auclair","1995.11.16",1995,11,16,0.800000011920929,1995-11-16,9450
"1231","IDENT.cloquet","1995.11.16",1995,11,16,-1.80000007152557,1995-11-16,9450
"1232","IDENT.MAC","1995.11.16",1995,11,16,16.3999996185303,1995-11-16,9450
"1233","Kreinitz","1995.11.16",1995,11,16,5.59999990463257,1995-11-16,9450
"1234","ORPHEE","1995.11.16",1995,11,16,14.4000005722046,1995-11-16,9450
"1235","Parker_caging","1995.11.16",1995,11,16,11.1000003814697,1995-11-16,9450
"1236","Ridgefield","1995.11.16",1995,11,16,26,1995-11-16,9450
"1237","Sabah","1995.11.16",1995,11,16,29,1995-11-16,9450
"1238","Sardinilla","1995.11.16",1995,11,16,28.3999996185303,1995-11-16,9450
"1239","Satakunta","1995.11.16",1995,11,16,0.400000005960464,1995-11-16,9450
"1240","BangorDIVERSE","1995.12.16",1995,12,16,6.5,1995-12-16,9480
"1241","BEF_China","1995.12.16",1995,12,16,11.1999998092651,1995-12-16,9480
"1242","BiodiversiTREE","1995.12.16",1995,12,16,5.70000028610229,1995-12-16,9480
"1243","BIOTREE_Kal","1995.12.16",1995,12,16,-0.5,1995-12-16,9480
"1244","CM.Hartshorne","1995.12.16",1995,12,16,4.59999990463257,1995-12-16,9480
"1245","CM.Hucking","1995.12.16",1995,12,16,4.59999990463257,1995-12-16,9480
"1246","CommuniTree","1995.12.16",1995,12,16,10.5,1995-12-16,9480
"1247","FORBIO_Ged","1995.12.16",1995,12,16,4.09999990463257,1995-12-16,9480
"1248","FORBIO_Hek","1995.12.16",1995,12,16,3,1995-12-16,9480
"1249","FORBIO_Zed","1995.12.16",1995,12,16,3.40000009536743,1995-12-16,9480
"1250","Gazi_Bay","1995.12.16",1995,12,16,32.2000007629395,1995-12-16,9480
"1251","IDENT.auclair","1995.12.16",1995,12,16,-7,1995-12-16,9480
"1252","IDENT.cloquet","1995.12.16",1995,12,16,-5.80000019073486,1995-12-16,9480
"1253","IDENT.MAC","1995.12.16",1995,12,16,14.4000005722046,1995-12-16,9480
"1254","Kreinitz","1995.12.16",1995,12,16,-0.100000001490116,1995-12-16,9480
"1255","ORPHEE","1995.12.16",1995,12,16,10.5,1995-12-16,9480
"1256","Parker_caging","1995.12.16",1995,12,16,5.59999990463257,1995-12-16,9480
"1257","Ridgefield","1995.12.16",1995,12,16,28.7000007629395,1995-12-16,9480
"1258","Sabah","1995.12.16",1995,12,16,28.3000011444092,1995-12-16,9480
"1259","Sardinilla","1995.12.16",1995,12,16,28.5,1995-12-16,9480
"1260","Satakunta","1995.12.16",1995,12,16,-5.20000028610229,1995-12-16,9480
"1261","BangorDIVERSE","1996.01.16",1996,1,16,7.59999990463257,1996-01-16,9511
"1262","BEF_China","1996.01.16",1996,1,16,8.80000019073486,1996-01-16,9511
"1263","BiodiversiTREE","1996.01.16",1996,1,16,5.5,1996-01-16,9511
"1264","BIOTREE_Kal","1996.01.16",1996,1,16,-0.699999988079071,1996-01-16,9511
"1265","CM.Hartshorne","1996.01.16",1996,1,16,5.80000019073486,1996-01-16,9511
"1266","CM.Hucking","1996.01.16",1996,1,16,5.80000019073486,1996-01-16,9511
"1267","CommuniTree","1996.01.16",1996,1,16,12.5,1996-01-16,9511
"1268","FORBIO_Ged","1996.01.16",1996,1,16,3.20000004768372,1996-01-16,9511
"1269","FORBIO_Hek","1996.01.16",1996,1,16,3.20000004768372,1996-01-16,9511
"1270","FORBIO_Zed","1996.01.16",1996,1,16,3.70000004768372,1996-01-16,9511
"1271","Gazi_Bay","1996.01.16",1996,1,16,32.7000007629395,1996-01-16,9511
"1272","IDENT.auclair","1996.01.16",1996,1,16,-8.40000057220459,1996-01-16,9511
"1273","IDENT.cloquet","1996.01.16",1996,1,16,-9.30000019073486,1996-01-16,9511
"1274","IDENT.MAC","1996.01.16",1996,1,16,13.4000005722046,1996-01-16,9511
"1275","Kreinitz","1996.01.16",1996,1,16,0.699999988079071,1996-01-16,9511
"1276","ORPHEE","1996.01.16",1996,1,16,12.5,1996-01-16,9511
"1277","Parker_caging","1996.01.16",1996,1,16,4.90000009536743,1996-01-16,9511
"1278","Ridgefield","1996.01.16",1996,1,16,32.5,1996-01-16,9511
"1279","Sabah","1996.01.16",1996,1,16,27.2000007629395,1996-01-16,9511
"1280","Sardinilla","1996.01.16",1996,1,16,28.8000011444092,1996-01-16,9511
"1281","Satakunta","1996.01.16",1996,1,16,-3.79999995231628,1996-01-16,9511
"1282","BangorDIVERSE","1996.02.15",1996,2,15,7.30000019073486,1996-02-15,9541
"1283","BEF_China","1996.02.15",1996,2,15,9.80000019073486,1996-02-15,9541
"1284","BiodiversiTREE","1996.02.15",1996,2,15,7.20000028610229,1996-02-15,9541
"1285","BIOTREE_Kal","1996.02.15",1996,2,15,0.5,1996-02-15,9541
"1286","CM.Hartshorne","1996.02.15",1996,2,15,5.5,1996-02-15,9541
"1287","CM.Hucking","1996.02.15",1996,2,15,5.5,1996-02-15,9541
"1288","CommuniTree","1996.02.15",1996,2,15,9.69999980926514,1996-02-15,9541
"1289","FORBIO_Ged","1996.02.15",1996,2,15,3.79999995231628,1996-02-15,9541
"1290","FORBIO_Hek","1996.02.15",1996,2,15,3.90000009536743,1996-02-15,9541
"1291","FORBIO_Zed","1996.02.15",1996,2,15,3.60000014305115,1996-02-15,9541
"1292","Gazi_Bay","1996.02.15",1996,2,15,32.4000015258789,1996-02-15,9541
"1293","IDENT.auclair","1996.02.15",1996,2,15,-7.20000028610229,1996-02-15,9541
"1294","IDENT.cloquet","1996.02.15",1996,2,15,-4.90000009536743,1996-02-15,9541
"1295","IDENT.MAC","1996.02.15",1996,2,15,11.4000005722046,1996-02-15,9541
"1296","Kreinitz","1996.02.15",1996,2,15,1,1996-02-15,9541
"1297","ORPHEE","1996.02.15",1996,2,15,9.69999980926514,1996-02-15,9541
"1298","Parker_caging","1996.02.15",1996,2,15,7.59999990463257,1996-02-15,9541
"1299","Ridgefield","1996.02.15",1996,2,15,35.2000007629395,1996-02-15,9541
"1300","Sabah","1996.02.15",1996,2,15,27.3000011444092,1996-02-15,9541
"1301","Sardinilla","1996.02.15",1996,2,15,28.7000007629395,1996-02-15,9541
"1302","Satakunta","1996.02.15",1996,2,15,-6.59999990463257,1996-02-15,9541
"1303","BangorDIVERSE","1996.03.16",1996,3,16,7.40000009536743,1996-03-16,9571
"1304","BEF_China","1996.03.16",1996,3,16,13.6999998092651,1996-03-16,9571
"1305","BiodiversiTREE","1996.03.16",1996,3,16,10.8000001907349,1996-03-16,9571
"1306","BIOTREE_Kal","1996.03.16",1996,3,16,4.09999990463257,1996-03-16,9571
"1307","CM.Hartshorne","1996.03.16",1996,3,16,7.80000019073486,1996-03-16,9571
"1308","CM.Hucking","1996.03.16",1996,3,16,7.80000019073486,1996-03-16,9571
"1309","CommuniTree","1996.03.16",1996,3,16,14.1999998092651,1996-03-16,9571
"1310","FORBIO_Ged","1996.03.16",1996,3,16,8.19999980926514,1996-03-16,9571
"1311","FORBIO_Hek","1996.03.16",1996,3,16,8,1996-03-16,9571
"1312","FORBIO_Zed","1996.03.16",1996,3,16,7,1996-03-16,9571
"1313","Gazi_Bay","1996.03.16",1996,3,16,32.9000015258789,1996-03-16,9571
"1314","IDENT.auclair","1996.03.16",1996,3,16,-1.30000007152557,1996-03-16,9571
"1315","IDENT.cloquet","1996.03.16",1996,3,16,-1.39999997615814,1996-03-16,9571
"1316","IDENT.MAC","1996.03.16",1996,3,16,13,1996-03-16,9571
"1317","Kreinitz","1996.03.16",1996,3,16,4.80000019073486,1996-03-16,9571
"1318","ORPHEE","1996.03.16",1996,3,16,14.1999998092651,1996-03-16,9571
"1319","Parker_caging","1996.03.16",1996,3,16,10.9000005722046,1996-03-16,9571
"1320","Ridgefield","1996.03.16",1996,3,16,28.3000011444092,1996-03-16,9571
"1321","Sabah","1996.03.16",1996,3,16,28.8999996185303,1996-03-16,9571
"1322","Sardinilla","1996.03.16",1996,3,16,30.3999996185303,1996-03-16,9571
"1323","Satakunta","1996.03.16",1996,3,16,0.5,1996-03-16,9571
"1324","BangorDIVERSE","1996.04.16",1996,4,16,12.1000003814697,1996-04-16,9602
"1325","BEF_China","1996.04.16",1996,4,16,19.3000011444092,1996-04-16,9602
"1326","BiodiversiTREE","1996.04.16",1996,4,16,20.5,1996-04-16,9602
"1327","BIOTREE_Kal","1996.04.16",1996,4,16,13.6999998092651,1996-04-16,9602
"1328","CM.Hartshorne","1996.04.16",1996,4,16,13.5,1996-04-16,9602
"1329","CM.Hucking","1996.04.16",1996,4,16,13.5,1996-04-16,9602
"1330","CommuniTree","1996.04.16",1996,4,16,17.8999996185303,1996-04-16,9602
"1331","FORBIO_Ged","1996.04.16",1996,4,16,15.1000003814697,1996-04-16,9602
"1332","FORBIO_Hek","1996.04.16",1996,4,16,16.1000003814697,1996-04-16,9602
"1333","FORBIO_Zed","1996.04.16",1996,4,16,13.8000001907349,1996-04-16,9602
"1334","Gazi_Bay","1996.04.16",1996,4,16,30.6000003814697,1996-04-16,9602
"1335","IDENT.auclair","1996.04.16",1996,4,16,6.59999990463257,1996-04-16,9602
"1336","IDENT.cloquet","1996.04.16",1996,4,16,7.5,1996-04-16,9602
"1337","IDENT.MAC","1996.04.16",1996,4,16,16.1000003814697,1996-04-16,9602
"1338","Kreinitz","1996.04.16",1996,4,16,16.3000011444092,1996-04-16,9602
"1339","ORPHEE","1996.04.16",1996,4,16,17.8999996185303,1996-04-16,9602
"1340","Parker_caging","1996.04.16",1996,4,16,19.8999996185303,1996-04-16,9602
"1341","Ridgefield","1996.04.16",1996,4,16,24.8999996185303,1996-04-16,9602
"1342","Sabah","1996.04.16",1996,4,16,29.5,1996-04-16,9602
"1343","Sardinilla","1996.04.16",1996,4,16,30.7000007629395,1996-04-16,9602
"1344","Satakunta","1996.04.16",1996,4,16,7.59999990463257,1996-04-16,9602
"1345","BangorDIVERSE","1996.05.16",1996,5,16,12.8000001907349,1996-05-16,9632
"1346","BEF_China","1996.05.16",1996,5,16,25,1996-05-16,9632
"1347","BiodiversiTREE","1996.05.16",1996,5,16,22.7000007629395,1996-05-16,9632
"1348","BIOTREE_Kal","1996.05.16",1996,5,16,14.1000003814697,1996-05-16,9632
"1349","CM.Hartshorne","1996.05.16",1996,5,16,14,1996-05-16,9632
"1350","CM.Hucking","1996.05.16",1996,5,16,14,1996-05-16,9632
"1351","CommuniTree","1996.05.16",1996,5,16,19.5,1996-05-16,9632
"1352","FORBIO_Ged","1996.05.16",1996,5,16,15.5,1996-05-16,9632
"1353","FORBIO_Hek","1996.05.16",1996,5,16,16.2000007629395,1996-05-16,9632
"1354","FORBIO_Zed","1996.05.16",1996,5,16,13.8000001907349,1996-05-16,9632
"1355","Gazi_Bay","1996.05.16",1996,5,16,29,1996-05-16,9632
"1356","IDENT.auclair","1996.05.16",1996,5,16,14,1996-05-16,9632
"1357","IDENT.cloquet","1996.05.16",1996,5,16,16.7000007629395,1996-05-16,9632
"1358","IDENT.MAC","1996.05.16",1996,5,16,19.8000011444092,1996-05-16,9632
"1359","Kreinitz","1996.05.16",1996,5,16,17,1996-05-16,9632
"1360","ORPHEE","1996.05.16",1996,5,16,19.5,1996-05-16,9632
"1361","Parker_caging","1996.05.16",1996,5,16,22.3000011444092,1996-05-16,9632
"1362","Ridgefield","1996.05.16",1996,5,16,21.6000003814697,1996-05-16,9632
"1363","Sabah","1996.05.16",1996,5,16,30.2000007629395,1996-05-16,9632
"1364","Sardinilla","1996.05.16",1996,5,16,30,1996-05-16,9632
"1365","Satakunta","1996.05.16",1996,5,16,12.6999998092651,1996-05-16,9632
"1366","BangorDIVERSE","1996.06.16",1996,6,16,17.8000011444092,1996-06-16,9663
"1367","BEF_China","1996.06.16",1996,6,16,28.6000003814697,1996-06-16,9663
"1368","BiodiversiTREE","1996.06.16",1996,6,16,29.5,1996-06-16,9663
"1369","BIOTREE_Kal","1996.06.16",1996,6,16,19.8000011444092,1996-06-16,9663
"1370","CM.Hartshorne","1996.06.16",1996,6,16,20.7000007629395,1996-06-16,9663
"1371","CM.Hucking","1996.06.16",1996,6,16,20.7000007629395,1996-06-16,9663
"1372","CommuniTree","1996.06.16",1996,6,16,25.5,1996-06-16,9663
"1373","FORBIO_Ged","1996.06.16",1996,6,16,22.1000003814697,1996-06-16,9663
"1374","FORBIO_Hek","1996.06.16",1996,6,16,21.8999996185303,1996-06-16,9663
"1375","FORBIO_Zed","1996.06.16",1996,6,16,20.1000003814697,1996-06-16,9663
"1376","Gazi_Bay","1996.06.16",1996,6,16,28.6000003814697,1996-06-16,9663
"1377","IDENT.auclair","1996.06.16",1996,6,16,22.2000007629395,1996-06-16,9663
"1378","IDENT.cloquet","1996.06.16",1996,6,16,23,1996-06-16,9663
"1379","IDENT.MAC","1996.06.16",1996,6,16,24.3000011444092,1996-06-16,9663
"1380","Kreinitz","1996.06.16",1996,6,16,22.3999996185303,1996-06-16,9663
"1381","ORPHEE","1996.06.16",1996,6,16,25.5,1996-06-16,9663
"1382","Parker_caging","1996.06.16",1996,6,16,29.7000007629395,1996-06-16,9663
"1383","Ridgefield","1996.06.16",1996,6,16,17.2000007629395,1996-06-16,9663
"1384","Sabah","1996.06.16",1996,6,16,29.3000011444092,1996-06-16,9663
"1385","Sardinilla","1996.06.16",1996,6,16,29.2000007629395,1996-06-16,9663
"1386","Satakunta","1996.06.16",1996,6,16,17.3999996185303,1996-06-16,9663
"1387","BangorDIVERSE","1996.07.16",1996,7,16,19.2000007629395,1996-07-16,9693
"1388","BEF_China","1996.07.16",1996,7,16,30.8000011444092,1996-07-16,9693
"1389","BiodiversiTREE","1996.07.16",1996,7,16,29.3000011444092,1996-07-16,9693
"1390","BIOTREE_Kal","1996.07.16",1996,7,16,20,1996-07-16,9693
"1391","CM.Hartshorne","1996.07.16",1996,7,16,22.1000003814697,1996-07-16,9693
"1392","CM.Hucking","1996.07.16",1996,7,16,22.1000003814697,1996-07-16,9693
"1393","CommuniTree","1996.07.16",1996,7,16,26.2000007629395,1996-07-16,9693
"1394","FORBIO_Ged","1996.07.16",1996,7,16,22.8000011444092,1996-07-16,9693
"1395","FORBIO_Hek","1996.07.16",1996,7,16,22.7000007629395,1996-07-16,9693
"1396","FORBIO_Zed","1996.07.16",1996,7,16,20.8000011444092,1996-07-16,9693
"1397","Gazi_Bay","1996.07.16",1996,7,16,28,1996-07-16,9693
"1398","IDENT.auclair","1996.07.16",1996,7,16,22.5,1996-07-16,9693
"1399","IDENT.cloquet","1996.07.16",1996,7,16,23.6000003814697,1996-07-16,9693
"1400","IDENT.MAC","1996.07.16",1996,7,16,27.3999996185303,1996-07-16,9693
"1401","Kreinitz","1996.07.16",1996,7,16,21.8000011444092,1996-07-16,9693
"1402","ORPHEE","1996.07.16",1996,7,16,26.2000007629395,1996-07-16,9693
"1403","Parker_caging","1996.07.16",1996,7,16,29.6000003814697,1996-07-16,9693
"1404","Ridgefield","1996.07.16",1996,7,16,15.8000001907349,1996-07-16,9693
"1405","Sabah","1996.07.16",1996,7,16,29.6000003814697,1996-07-16,9693
"1406","Sardinilla","1996.07.16",1996,7,16,29.6000003814697,1996-07-16,9693
"1407","Satakunta","1996.07.16",1996,7,16,18.7000007629395,1996-07-16,9693
"1408","BangorDIVERSE","1996.08.16",1996,8,16,19.2000007629395,1996-08-16,9724
"1409","BEF_China","1996.08.16",1996,8,16,31.3000011444092,1996-08-16,9724
"1410","BiodiversiTREE","1996.08.16",1996,8,16,28.8999996185303,1996-08-16,9724
"1411","BIOTREE_Kal","1996.08.16",1996,8,16,21.2000007629395,1996-08-16,9724
"1412","CM.Hartshorne","1996.08.16",1996,8,16,22,1996-08-16,9724
"1413","CM.Hucking","1996.08.16",1996,8,16,22,1996-08-16,9724
"1414","CommuniTree","1996.08.16",1996,8,16,25.3000011444092,1996-08-16,9724
"1415","FORBIO_Ged","1996.08.16",1996,8,16,22.8999996185303,1996-08-16,9724
"1416","FORBIO_Hek","1996.08.16",1996,8,16,23.6000003814697,1996-08-16,9724
"1417","FORBIO_Zed","1996.08.16",1996,8,16,21.8000011444092,1996-08-16,9724
"1418","Gazi_Bay","1996.08.16",1996,8,16,28.3000011444092,1996-08-16,9724
"1419","IDENT.auclair","1996.08.16",1996,8,16,23.1000003814697,1996-08-16,9724
"1420","IDENT.cloquet","1996.08.16",1996,8,16,25.7000007629395,1996-08-16,9724
"1421","IDENT.MAC","1996.08.16",1996,8,16,28,1996-08-16,9724
"1422","Kreinitz","1996.08.16",1996,8,16,23.8999996185303,1996-08-16,9724
"1423","ORPHEE","1996.08.16",1996,8,16,25.3000011444092,1996-08-16,9724
"1424","Parker_caging","1996.08.16",1996,8,16,29.2000007629395,1996-08-16,9724
"1425","Ridgefield","1996.08.16",1996,8,16,16.6000003814697,1996-08-16,9724
"1426","Sabah","1996.08.16",1996,8,16,29.3999996185303,1996-08-16,9724
"1427","Sardinilla","1996.08.16",1996,8,16,28.1000003814697,1996-08-16,9724
"1428","Satakunta","1996.08.16",1996,8,16,22.7000007629395,1996-08-16,9724
"1429","BangorDIVERSE","1996.09.16",1996,9,16,17.3999996185303,1996-09-16,9755
"1430","BEF_China","1996.09.16",1996,9,16,28.8000011444092,1996-09-16,9755
"1431","BiodiversiTREE","1996.09.16",1996,9,16,25.2000007629395,1996-09-16,9755
"1432","BIOTREE_Kal","1996.09.16",1996,9,16,13.8000001907349,1996-09-16,9755
"1433","CM.Hartshorne","1996.09.16",1996,9,16,17.5,1996-09-16,9755
"1434","CM.Hucking","1996.09.16",1996,9,16,17.5,1996-09-16,9755
"1435","CommuniTree","1996.09.16",1996,9,16,22.2000007629395,1996-09-16,9755
"1436","FORBIO_Ged","1996.09.16",1996,9,16,17.7000007629395,1996-09-16,9755
"1437","FORBIO_Hek","1996.09.16",1996,9,16,17.5,1996-09-16,9755
"1438","FORBIO_Zed","1996.09.16",1996,9,16,16.8999996185303,1996-09-16,9755
"1439","Gazi_Bay","1996.09.16",1996,9,16,28.8000011444092,1996-09-16,9755
"1440","IDENT.auclair","1996.09.16",1996,9,16,17.2000007629395,1996-09-16,9755
"1441","IDENT.cloquet","1996.09.16",1996,9,16,20,1996-09-16,9755
"1442","IDENT.MAC","1996.09.16",1996,9,16,22.7000007629395,1996-09-16,9755
"1443","Kreinitz","1996.09.16",1996,9,16,15.6999998092651,1996-09-16,9755
"1444","ORPHEE","1996.09.16",1996,9,16,22.2000007629395,1996-09-16,9755
"1445","Parker_caging","1996.09.16",1996,9,16,25.8999996185303,1996-09-16,9755
"1446","Ridgefield","1996.09.16",1996,9,16,18.2000007629395,1996-09-16,9755
"1447","Sabah","1996.09.16",1996,9,16,29.5,1996-09-16,9755
"1448","Sardinilla","1996.09.16",1996,9,16,28.8000011444092,1996-09-16,9755
"1449","Satakunta","1996.09.16",1996,9,16,13,1996-09-16,9755
"1450","BangorDIVERSE","1996.10.16",1996,10,16,14.6999998092651,1996-10-16,9785
"1451","BEF_China","1996.10.16",1996,10,16,23.6000003814697,1996-10-16,9785
"1452","BiodiversiTREE","1996.10.16",1996,10,16,20.1000003814697,1996-10-16,9785
"1453","BIOTREE_Kal","1996.10.16",1996,10,16,12.1000003814697,1996-10-16,9785
"1454","CM.Hartshorne","1996.10.16",1996,10,16,15.4000005722046,1996-10-16,9785
"1455","CM.Hucking","1996.10.16",1996,10,16,15.4000005722046,1996-10-16,9785
"1456","CommuniTree","1996.10.16",1996,10,16,19.2000007629395,1996-10-16,9785
"1457","FORBIO_Ged","1996.10.16",1996,10,16,14.9000005722046,1996-10-16,9785
"1458","FORBIO_Hek","1996.10.16",1996,10,16,15.4000005722046,1996-10-16,9785
"1459","FORBIO_Zed","1996.10.16",1996,10,16,15.1000003814697,1996-10-16,9785
"1460","Gazi_Bay","1996.10.16",1996,10,16,29.7000007629395,1996-10-16,9785
"1461","IDENT.auclair","1996.10.16",1996,10,16,8.60000038146973,1996-10-16,9785
"1462","IDENT.cloquet","1996.10.16",1996,10,16,13.4000005722046,1996-10-16,9785
"1463","IDENT.MAC","1996.10.16",1996,10,16,19.3000011444092,1996-10-16,9785
"1464","Kreinitz","1996.10.16",1996,10,16,14.1000003814697,1996-10-16,9785
"1465","ORPHEE","1996.10.16",1996,10,16,19.2000007629395,1996-10-16,9785
"1466","Parker_caging","1996.10.16",1996,10,16,20.2000007629395,1996-10-16,9785
"1467","Ridgefield","1996.10.16",1996,10,16,23.6000003814697,1996-10-16,9785
"1468","Sabah","1996.10.16",1996,10,16,28.8999996185303,1996-10-16,9785
"1469","Sardinilla","1996.10.16",1996,10,16,28.3999996185303,1996-10-16,9785
"1470","Satakunta","1996.10.16",1996,10,16,9.30000019073486,1996-10-16,9785
"1471","BangorDIVERSE","1996.11.16",1996,11,16,9.60000038146973,1996-11-16,9816
"1472","BEF_China","1996.11.16",1996,11,16,16.7000007629395,1996-11-16,9816
"1473","BiodiversiTREE","1996.11.16",1996,11,16,10.6000003814697,1996-11-16,9816
"1474","BIOTREE_Kal","1996.11.16",1996,11,16,6,1996-11-16,9816
"1475","CM.Hartshorne","1996.11.16",1996,11,16,10,1996-11-16,9816
"1476","CM.Hucking","1996.11.16",1996,11,16,10,1996-11-16,9816
"1477","CommuniTree","1996.11.16",1996,11,16,13,1996-11-16,9816
"1478","FORBIO_Ged","1996.11.16",1996,11,16,7.90000009536743,1996-11-16,9816
"1479","FORBIO_Hek","1996.11.16",1996,11,16,8.60000038146973,1996-11-16,9816
"1480","FORBIO_Zed","1996.11.16",1996,11,16,9.19999980926514,1996-11-16,9816
"1481","Gazi_Bay","1996.11.16",1996,11,16,31.2000007629395,1996-11-16,9816
"1482","IDENT.auclair","1996.11.16",1996,11,16,0.800000011920929,1996-11-16,9816
"1483","IDENT.cloquet","1996.11.16",1996,11,16,-1.20000004768372,1996-11-16,9816
"1484","IDENT.MAC","1996.11.16",1996,11,16,16.8999996185303,1996-11-16,9816
"1485","Kreinitz","1996.11.16",1996,11,16,7.80000019073486,1996-11-16,9816
"1486","ORPHEE","1996.11.16",1996,11,16,13,1996-11-16,9816
"1487","Parker_caging","1996.11.16",1996,11,16,11.1000003814697,1996-11-16,9816
"1488","Ridgefield","1996.11.16",1996,11,16,27.3000011444092,1996-11-16,9816
