"","Site","Actual_evaporation","Soil_moisture_root","Timestamp","Year","Month","Day","Date","Time"
"1033","BiodiversiTREE",17.1561622619629,0.380438506603241,"1988.01.16",1988,1,16,1988-01-16,6589
"1034","BiodiversiTREE",25.5996551513672,0.387698769569397,"1988.02.15",1988,2,15,1988-02-15,6619
"1035","BiodiversiTREE",53.3639640808105,0.382678717374802,"1988.03.16",1988,3,16,1988-03-16,6649
"1036","BiodiversiTREE",74.3629302978516,0.372753888368607,"1988.04.15",1988,4,15,1988-04-15,6679
"1037","BiodiversiTREE",108.319976806641,0.376940727233887,"1988.05.16",1988,5,16,1988-05-16,6710
"1038","BiodiversiTREE",115.44149017334,0.357931911945343,"1988.06.15",1988,6,15,1988-06-15,6740
"1039","BiodiversiTREE",118.806098937988,0.314691334962845,"1988.07.16",1988,7,16,1988-07-16,6771
"1040","BiodiversiTREE",96.1550521850586,0.296196758747101,"1988.08.16",1988,8,16,1988-08-16,6802
"1041","BiodiversiTREE",67.2661666870117,0.306336969137192,"1988.09.15",1988,9,15,1988-09-15,6832
"1042","BiodiversiTREE",32.5151557922363,0.296647071838379,"1988.10.16",1988,10,16,1988-10-16,6863
"1043","BiodiversiTREE",26.2351818084717,0.313730686903,"1988.11.15",1988,11,15,1988-11-15,6893
"1044","BiodiversiTREE",9.46628093719482,0.331044644117355,"1988.12.16",1988,12,16,1988-12-16,6924
"1045","BiodiversiTREE",20.5405788421631,0.342679172754288,"1989.01.16",1989,1,16,1989-01-16,6955
"1046","BiodiversiTREE",24.7092819213867,0.346039295196533,"1989.02.14",1989,2,14,1989-02-14,6984
"1047","BiodiversiTREE",54.5119514465332,0.349820405244827,"1989.03.16",1989,3,16,1989-03-16,7014
"1048","BiodiversiTREE",75.5535278320312,0.352101713418961,"1989.04.15",1989,4,15,1989-04-15,7044
"1049","BiodiversiTREE",100.485725402832,0.368943184614182,"1989.05.16",1989,5,16,1989-05-16,7075
"1050","BiodiversiTREE",112.052574157715,0.36914587020874,"1989.06.15",1989,6,15,1989-06-15,7105
"1051","BiodiversiTREE",115.215675354004,0.368907868862152,"1989.07.16",1989,7,16,1989-07-16,7136
"1052","BiodiversiTREE",95.7504653930664,0.35896560549736,"1989.08.16",1989,8,16,1989-08-16,7167
"1053","BiodiversiTREE",70.3013916015625,0.346259325742722,"1989.09.15",1989,9,15,1989-09-15,7197
"1054","BiodiversiTREE",53.6027641296387,0.365940243005753,"1989.10.16",1989,10,16,1989-10-16,7228
"1055","BiodiversiTREE",24.0008316040039,0.3703493475914,"1989.11.15",1989,11,15,1989-11-15,7258
"1056","BiodiversiTREE",8.48748779296875,0.375518649816513,"1989.12.16",1989,12,16,1989-12-16,7289
"1057","BiodiversiTREE",25.0543518066406,0.381284594535828,"1990.01.16",1990,1,16,1990-01-16,7320
"1058","BiodiversiTREE",28.8913974761963,0.395280450582504,"1990.02.14",1990,2,14,1990-02-14,7349
"1059","BiodiversiTREE",54.6962432861328,0.391783356666565,"1990.03.16",1990,3,16,1990-03-16,7379
"1060","BiodiversiTREE",80.0061569213867,0.39659708738327,"1990.04.15",1990,4,15,1990-04-15,7409
"1061","BiodiversiTREE",93.8865585327148,0.389717072248459,"1990.05.16",1990,5,16,1990-05-16,7440
"1062","BiodiversiTREE",113.077697753906,0.379089176654816,"1990.06.15",1990,6,15,1990-06-15,7470
"1063","BiodiversiTREE",118.55859375,0.365175157785416,"1990.07.16",1990,7,16,1990-07-16,7501
"1064","BiodiversiTREE",93.6966781616211,0.360667526721954,"1990.08.16",1990,8,16,1990-08-16,7532
"1065","BiodiversiTREE",74.5232391357422,0.355045467615128,"1990.09.15",1990,9,15,1990-09-15,7562
"1066","BiodiversiTREE",64.7357711791992,0.368335336446762,"1990.10.16",1990,10,16,1990-10-16,7593
"1067","BiodiversiTREE",21.8630542755127,0.384425222873688,"1990.11.15",1990,11,15,1990-11-15,7623
"1068","BiodiversiTREE",28.6111602783203,0.395299345254898,"1990.12.16",1990,12,16,1990-12-16,7654
"1069","BiodiversiTREE",24.053279876709,0.409811675548553,"1991.01.16",1991,1,16,1991-01-16,7685
"1070","BiodiversiTREE",25.7358150482178,0.409523338079453,"1991.02.14",1991,2,14,1991-02-14,7714
"1071","BiodiversiTREE",58.6368713378906,0.412022173404694,"1991.03.16",1991,3,16,1991-03-16,7744
"1072","BiodiversiTREE",74.0476837158203,0.404775708913803,"1991.04.15",1991,4,15,1991-04-15,7774
"1073","BiodiversiTREE",108.043304443359,0.38233944773674,"1991.05.16",1991,5,16,1991-05-16,7805
"1074","BiodiversiTREE",104.56534576416,0.34977975487709,"1991.06.15",1991,6,15,1991-06-15,7835
"1075","BiodiversiTREE",116.104049682617,0.346349745988846,"1991.07.16",1991,7,16,1991-07-16,7866
"1076","BiodiversiTREE",96.0616455078125,0.31275486946106,"1991.08.16",1991,8,16,1991-08-16,7897
"1077","BiodiversiTREE",69.4069519042969,0.293856978416443,"1991.09.15",1991,9,15,1991-09-15,7927
"1078","BiodiversiTREE",42.9872093200684,0.28928679227829,"1991.10.16",1991,10,16,1991-10-16,7958
"1079","BiodiversiTREE",21.4421520233154,0.292278945446014,"1991.11.15",1991,11,15,1991-11-15,7988
"1080","BiodiversiTREE",25.3448448181152,0.334994554519653,"1991.12.16",1991,12,16,1991-12-16,8019
"1081","BiodiversiTREE",20.35524559021,0.356982886791229,"1992.01.16",1992,1,16,1992-01-16,8050
"1082","BiodiversiTREE",28.0238075256348,0.360320419073105,"1992.02.15",1992,2,15,1992-02-15,8080
"1083","BiodiversiTREE",52.9421424865723,0.371784031391144,"1992.03.16",1992,3,16,1992-03-16,8110
"1084","BiodiversiTREE",74.9883880615234,0.368577092885971,"1992.04.15",1992,4,15,1992-04-15,8140
"1085","BiodiversiTREE",90.544563293457,0.365885257720947,"1992.05.16",1992,5,16,1992-05-16,8171
"1086","BiodiversiTREE",100.572143554688,0.36130490899086,"1992.06.15",1992,6,15,1992-06-15,8201
"1087","BiodiversiTREE",117.37548828125,0.343249946832657,"1992.07.16",1992,7,16,1992-07-16,8232
"1088","BiodiversiTREE",93.5433120727539,0.340395539999008,"1992.08.16",1992,8,16,1992-08-16,8263
"1089","BiodiversiTREE",84.9260482788086,0.349044293165207,"1992.09.15",1992,9,15,1992-09-15,8293
"1090","BiodiversiTREE",45.5319595336914,0.352455586194992,"1992.10.16",1992,10,16,1992-10-16,8324
"1091","BiodiversiTREE",36.5980377197266,0.367793321609497,"1992.11.15",1992,11,15,1992-11-15,8354
"1092","BiodiversiTREE",33.6700286865234,0.389806777238846,"1992.12.16",1992,12,16,1992-12-16,8385
"1093","BiodiversiTREE",22.1547966003418,0.404069006443024,"1993.01.16",1993,1,16,1993-01-16,8416
"1094","BiodiversiTREE",23.6600971221924,0.408053874969482,"1993.02.14",1993,2,14,1993-02-14,8445
"1095","BiodiversiTREE",52.9081344604492,0.415237188339233,"1993.03.16",1993,3,16,1993-03-16,8475
"1096","BiodiversiTREE",76.0632705688477,0.412975251674652,"1993.04.15",1993,4,15,1993-04-15,8505
"1097","BiodiversiTREE",99.5273056030273,0.398687332868576,"1993.05.16",1993,5,16,1993-05-16,8536
"1098","BiodiversiTREE",118.32691192627,0.38019186258316,"1993.06.15",1993,6,15,1993-06-15,8566
"1099","BiodiversiTREE",126.656326293945,0.35889333486557,"1993.07.16",1993,7,16,1993-07-16,8597
"1100","BiodiversiTREE",104.375984191895,0.334303677082062,"1993.08.16",1993,8,16,1993-08-16,8628
"1101","BiodiversiTREE",77.4981842041016,0.319659113883972,"1993.09.15",1993,9,15,1993-09-15,8658
"1102","BiodiversiTREE",48.5107536315918,0.322693467140198,"1993.10.16",1993,10,16,1993-10-16,8689
"1103","BiodiversiTREE",31.2331733703613,0.332743376493454,"1993.11.15",1993,11,15,1993-11-15,8719
"1104","BiodiversiTREE",24.5218334197998,0.372306942939758,"1993.12.16",1993,12,16,1993-12-16,8750
"1105","BiodiversiTREE",27.9552974700928,0.390684694051743,"1994.01.16",1994,1,16,1994-01-16,8781
"1106","BiodiversiTREE",32.1563682556152,0.403919488191605,"1994.02.14",1994,2,14,1994-02-14,8810
"1107","BiodiversiTREE",60.0246772766113,0.413555264472961,"1994.03.16",1994,3,16,1994-03-16,8840
"1108","BiodiversiTREE",86.4479217529297,0.409078031778336,"1994.04.15",1994,4,15,1994-04-15,8870
"1109","BiodiversiTREE",95.5994567871094,0.396454423666,"1994.05.16",1994,5,16,1994-05-16,8901
"1110","BiodiversiTREE",120.191116333008,0.369255691766739,"1994.06.15",1994,6,15,1994-06-15,8931
"1111","BiodiversiTREE",121.97045135498,0.366553694009781,"1994.07.16",1994,7,16,1994-07-16,8962
"1112","BiodiversiTREE",103.684013366699,0.375879377126694,"1994.08.16",1994,8,16,1994-08-16,8993
"1113","BiodiversiTREE",72.5293045043945,0.367344319820404,"1994.09.15",1994,9,15,1994-09-15,9023
"1114","BiodiversiTREE",38.450122833252,0.363833487033844,"1994.10.16",1994,10,16,1994-10-16,9054
"1115","BiodiversiTREE",29.0387630462646,0.369399577379227,"1994.11.15",1994,11,15,1994-11-15,9084
"1116","BiodiversiTREE",20.3610916137695,0.38487121462822,"1994.12.16",1994,12,16,1994-12-16,9115
"1117","BiodiversiTREE",35.9200553894043,0.397417187690735,"1995.01.16",1995,1,16,1995-01-16,9146
"1118","BiodiversiTREE",24.2159862518311,0.405362695455551,"1995.02.14",1995,2,14,1995-02-14,9175
"1119","BiodiversiTREE",53.7580413818359,0.400974899530411,"1995.03.16",1995,3,16,1995-03-16,9205
"1120","BiodiversiTREE",71.7605743408203,0.383458375930786,"1995.04.15",1995,4,15,1995-04-15,9235
"1121","BiodiversiTREE",97.5641937255859,0.381391525268555,"1995.05.16",1995,5,16,1995-05-16,9266
"1122","BiodiversiTREE",105.627998352051,0.380660712718964,"1995.06.15",1995,6,15,1995-06-15,9296
"1123","BiodiversiTREE",130.755599975586,0.38532754778862,"1995.07.16",1995,7,16,1995-07-16,9327
"1124","BiodiversiTREE",104.660377502441,0.363508194684982,"1995.08.16",1995,8,16,1995-08-16,9358
"1125","BiodiversiTREE",68.7731094360352,0.337944358587265,"1995.09.15",1995,9,15,1995-09-15,9388
"1126","BiodiversiTREE",64.1344985961914,0.356716752052307,"1995.10.16",1995,10,16,1995-10-16,9419
"1127","BiodiversiTREE",28.8511772155762,0.38234144449234,"1995.11.15",1995,11,15,1995-11-15,9449
"1128","BiodiversiTREE",13.9615821838379,0.39592844247818,"1995.12.16",1995,12,16,1995-12-16,9480
"1129","BiodiversiTREE",34.8698348999023,0.412122935056686,"1996.01.16",1996,1,16,1996-01-16,9511
"1130","BiodiversiTREE",27.5853443145752,0.414425909519196,"1996.02.15",1996,2,15,1996-02-15,9541
"1131","BiodiversiTREE",47.8532180786133,0.412663578987122,"1996.03.16",1996,3,16,1996-03-16,9571
"1132","BiodiversiTREE",74.32177734375,0.404248207807541,"1996.04.15",1996,4,15,1996-04-15,9601
"1133","BiodiversiTREE",94.2762603759766,0.403256595134735,"1996.05.16",1996,5,16,1996-05-16,9632
"1134","BiodiversiTREE",127.120552062988,0.398700684309006,"1996.06.15",1996,6,15,1996-06-15,9662
"1135","BiodiversiTREE",110.03165435791,0.385038703680038,"1996.07.16",1996,7,16,1996-07-16,9693
"1136","BiodiversiTREE",104.339996337891,0.390519618988037,"1996.08.16",1996,8,16,1996-08-16,9724
"1137","BiodiversiTREE",89.2677154541016,0.398339629173279,"1996.09.15",1996,9,15,1996-09-15,9754
"1138","BiodiversiTREE",52.849437713623,0.405618041753769,"1996.10.16",1996,10,16,1996-10-16,9785
"1139","BiodiversiTREE",28.7009601593018,0.410228431224823,"1996.11.15",1996,11,15,1996-11-15,9815
"1140","BiodiversiTREE",27.0829582214355,0.41557702422142,"1996.12.16",1996,12,16,1996-12-16,9846
"1141","BiodiversiTREE",19.0797500610352,0.414053231477737,"1997.01.16",1997,1,16,1997-01-16,9877
"1142","BiodiversiTREE",27.9672527313232,0.413392305374146,"1997.02.14",1997,2,14,1997-02-14,9906
"1143","BiodiversiTREE",65.4814834594727,0.4131118953228,"1997.03.16",1997,3,16,1997-03-16,9936
"1144","BiodiversiTREE",71.3562469482422,0.399253964424133,"1997.04.15",1997,4,15,1997-04-15,9966
"1145","BiodiversiTREE",87.6209716796875,0.377816826105118,"1997.05.16",1997,5,16,1997-05-16,9997
"1146","BiodiversiTREE",104.073852539062,0.371833145618439,"1997.06.15",1997,6,15,1997-06-15,10027
"1147","BiodiversiTREE",119.364387512207,0.348799914121628,"1997.07.16",1997,7,16,1997-07-16,10058
"1148","BiodiversiTREE",93.0949478149414,0.333525002002716,"1997.08.16",1997,8,16,1997-08-16,10089
"1149","BiodiversiTREE",78.6447448730469,0.329877227544785,"1997.09.15",1997,9,15,1997-09-15,10119
"1150","BiodiversiTREE",47.9001159667969,0.33550763130188,"1997.10.16",1997,10,16,1997-10-16,10150
"1151","BiodiversiTREE",41.5746078491211,0.37179771065712,"1997.11.15",1997,11,15,1997-11-15,10180
"1152","BiodiversiTREE",20.0314636230469,0.379979223012924,"1997.12.16",1997,12,16,1997-12-16,10211
"1153","BiodiversiTREE",41.2104568481445,0.396895408630371,"1998.01.16",1998,1,16,1998-01-16,10242
"1154","BiodiversiTREE",46.712574005127,0.414620995521545,"1998.02.14",1998,2,14,1998-02-14,10271
"1155","BiodiversiTREE",59.1111259460449,0.413452476263046,"1998.03.16",1998,3,16,1998-03-16,10301
"1156","BiodiversiTREE",80.7419128417969,0.407260894775391,"1998.04.15",1998,4,15,1998-04-15,10331
"1157","BiodiversiTREE",104.944259643555,0.403643041849136,"1998.05.16",1998,5,16,1998-05-16,10362
"1158","BiodiversiTREE",109.753921508789,0.388183653354645,"1998.06.15",1998,6,15,1998-06-15,10392
"1159","BiodiversiTREE",114.100830078125,0.365092039108276,"1998.07.16",1998,7,16,1998-07-16,10423
"1160","BiodiversiTREE",103.742637634277,0.332280427217484,"1998.08.16",1998,8,16,1998-08-16,10454
"1161","BiodiversiTREE",73.463981628418,0.306198209524155,"1998.09.15",1998,9,15,1998-09-15,10484
"1162","BiodiversiTREE",38.2432556152344,0.295987695455551,"1998.10.16",1998,10,16,1998-10-16,10515
"1163","BiodiversiTREE",17.6682147979736,0.29087296128273,"1998.11.15",1998,11,15,1998-11-15,10545
"1164","BiodiversiTREE",16.5461750030518,0.295824438333511,"1998.12.16",1998,12,16,1998-12-16,10576
"1165","BiodiversiTREE",31.6846027374268,0.327640861272812,"1999.01.16",1999,1,16,1999-01-16,10607
"1166","BiodiversiTREE",27.2012634277344,0.35230678319931,"1999.02.14",1999,2,14,1999-02-14,10636
"1167","BiodiversiTREE",51.6038932800293,0.365475445985794,"1999.03.16",1999,3,16,1999-03-16,10666
"1168","BiodiversiTREE",74.2064971923828,0.358914107084274,"1999.04.15",1999,4,15,1999-04-15,10696
"1169","BiodiversiTREE",100.41593170166,0.32988777756691,"1999.05.16",1999,5,16,1999-05-16,10727
"1170","BiodiversiTREE",100.56925201416,0.29335606098175,"1999.06.15",1999,6,15,1999-06-15,10757
"1171","BiodiversiTREE",110.352699279785,0.265467137098312,"1999.07.16",1999,7,16,1999-07-16,10788
"1172","BiodiversiTREE",87.7030487060547,0.251518815755844,"1999.08.16",1999,8,16,1999-08-16,10819
"1173","BiodiversiTREE",89.2664566040039,0.289931654930115,"1999.09.15",1999,9,15,1999-09-15,10849
"1174","BiodiversiTREE",48.4783592224121,0.328220188617706,"1999.10.16",1999,10,16,1999-10-16,10880
"1175","BiodiversiTREE",24.4896678924561,0.333331793546677,"1999.11.15",1999,11,15,1999-11-15,10910
"1176","BiodiversiTREE",19.3560256958008,0.345642298460007,"1999.12.16",1999,12,16,1999-12-16,10941
"1177","BiodiversiTREE",16.1761054992676,0.35252183675766,"2000.01.16",2000,1,16,2000-01-16,10972
"1178","BiodiversiTREE",31.6439952850342,0.358858466148376,"2000.02.15",2000,2,15,2000-02-15,11002
"1179","BiodiversiTREE",61.8027076721191,0.3595090508461,"2000.03.16",2000,3,16,2000-03-16,11032
"1180","BiodiversiTREE",73.0872497558594,0.360083907842636,"2000.04.15",2000,4,15,2000-04-15,11062
"1181","BiodiversiTREE",103.9931640625,0.345051735639572,"2000.05.16",2000,5,16,2000-05-16,11093
"1182","BiodiversiTREE",119.152954101562,0.341960519552231,"2000.06.15",2000,6,15,2000-06-15,11123
"1183","BiodiversiTREE",108.790679931641,0.338851243257523,"2000.07.16",2000,7,16,2000-07-16,11154
"1184","BiodiversiTREE",101.756278991699,0.337850868701935,"2000.08.16",2000,8,16,2000-08-16,11185
"1185","BiodiversiTREE",81.2569351196289,0.339856743812561,"2000.09.15",2000,9,15,2000-09-15,11215
"1186","BiodiversiTREE",39.7325553894043,0.339785486459732,"2000.10.16",2000,10,16,2000-10-16,11246
"1187","BiodiversiTREE",22.6742267608643,0.333542615175247,"2000.11.15",2000,11,15,2000-11-15,11276
"1188","BiodiversiTREE",14.3199596405029,0.34859299659729,"2000.12.16",2000,12,16,2000-12-16,11307
"1189","BiodiversiTREE",18.158016204834,0.361112207174301,"2001.01.16",2001,1,16,2001-01-16,11338
"1190","BiodiversiTREE",29.0227394104004,0.368046462535858,"2001.02.14",2001,2,14,2001-02-14,11367
"1191","BiodiversiTREE",53.3692893981934,0.371453493833542,"2001.03.16",2001,3,16,2001-03-16,11397
"1192","BiodiversiTREE",76.4915618896484,0.37715345621109,"2001.04.15",2001,4,15,2001-04-15,11427
"1193","BiodiversiTREE",94.2195281982422,0.354018241167068,"2001.05.16",2001,5,16,2001-05-16,11458
"1194","BiodiversiTREE",120.387115478516,0.355312526226044,"2001.06.15",2001,6,15,2001-06-15,11488
"1195","BiodiversiTREE",117.142692565918,0.343561202287674,"2001.07.16",2001,7,16,2001-07-16,11519
"1196","BiodiversiTREE",114.078620910645,0.349788784980774,"2001.08.16",2001,8,16,2001-08-16,11550
"1197","BiodiversiTREE",70.6045837402344,0.333916932344437,"2001.09.15",2001,9,15,2001-09-15,11580
"1198","BiodiversiTREE",43.5014953613281,0.325949221849442,"2001.10.16",2001,10,16,2001-10-16,11611
"1199","BiodiversiTREE",21.7340049743652,0.317948013544083,"2001.11.15",2001,11,15,2001-11-15,11641
"1200","BiodiversiTREE",15.5903797149658,0.326633751392365,"2001.12.16",2001,12,16,2001-12-16,11672
"1201","BiodiversiTREE",16.9877471923828,0.335749804973602,"2002.01.16",2002,1,16,2002-01-16,11703
"1202","BiodiversiTREE",23.032470703125,0.33719402551651,"2002.02.14",2002,2,14,2002-02-14,11732
