"","exp","year","block","plot","SR","SpComp","sum_alive","n_initial","proportion_alive","yearfilter_max","yearfilter_5y"
"5467","ORPHEE",0,"5","4",1,"QUIL",36,36,1,0,0
"5468","ORPHEE",0,"5","5",1,"PIPI",36,36,1,0,0
"5469","ORPHEE",0,"5","6",2,"BEPE_QURO",36,36,1,0,0
"5470","ORPHEE",0,"5","7",2,"BEPE_QUPY",36,36,1,0,0
"5471","ORPHEE",0,"5","8",2,"BEPE_QUIL",36,36,1,0,0
"5472","ORPHEE",0,"5","9",2,"BEPE_PIPI",36,36,1,0,0
"5473","ORPHEE",0,"6","1",1,"BEPE",36,36,1,0,0
"5474","ORPHEE",0,"6","10",2,"QUPY_QURO",36,36,1,0,0
"5475","ORPHEE",0,"6","11",2,"QUIL_QURO",36,36,1,0,0
"5476","ORPHEE",0,"6","12",2,"PIPI_QURO",36,36,1,0,0
"5477","ORPHEE",0,"6","13",2,"QUIL_QUPY",36,36,1,0,0
"5478","ORPHEE",0,"6","14",2,"PIPI_QUPY",36,36,1,0,0
"5479","ORPHEE",0,"6","15",2,"PIPI_QUIL",36,36,1,0,0
"5480","ORPHEE",0,"6","16",3,"BEPE_QUPY_QURO",36,36,1,0,0
"5481","ORPHEE",0,"6","17",3,"BEPE_QUIL_QURO",36,36,1,0,0
"5482","ORPHEE",0,"6","18",3,"BEPE_PIPI_QURO",36,36,1,0,0
"5483","ORPHEE",0,"6","19",3,"BEPE_QUIL_QUPY",36,36,1,0,0
"5484","ORPHEE",0,"6","2",1,"QURO",36,36,1,0,0
"5485","ORPHEE",0,"6","20",3,"BEPE_PIPI_QUPY",36,36,1,0,0
"5486","ORPHEE",0,"6","21",3,"BEPE_PIPI_QUIL",36,36,1,0,0
"5487","ORPHEE",0,"6","22",3,"QUIL_QUPY_QURO",36,36,1,0,0
"5488","ORPHEE",0,"6","23",3,"PIPI_QUPY_QURO",36,36,1,0,0
"5489","ORPHEE",0,"6","24",3,"PIPI_QUIL_QURO",36,36,1,0,0
"5490","ORPHEE",0,"6","25",3,"PIPI_QUIL_QUPY",36,36,1,0,0
"5491","ORPHEE",0,"6","26",4,"BEPE_QUIL_QUPY_QURO",36,36,1,0,0
"5492","ORPHEE",0,"6","27",4,"BEPE_PIPI_QUPY_QURO",36,36,1,0,0
"5493","ORPHEE",0,"6","28",4,"BEPE_PIPI_QUIL_QURO",36,36,1,0,0
"5494","ORPHEE",0,"6","29",4,"BEPE_PIPI_QUIL_QUPY",36,36,1,0,0
"5495","ORPHEE",0,"6","3",1,"QUPY",36,36,1,0,0
"5496","ORPHEE",0,"6","30",4,"PIPI_QUIL_QUPY_QURO",36,36,1,0,0
"5497","ORPHEE",0,"6","31",5,"BEPE_PIPI_QUIL_QUPY_QURO",36,36,1,0,0
"5498","ORPHEE",0,"6","32",5,"BEPE_PIPI_QUIL_QUPY_QURO",36,36,1,0,0
"5499","ORPHEE",0,"6","4",1,"QUIL",36,36,1,0,0
"5500","ORPHEE",0,"6","5",1,"PIPI",36,36,1,0,0
"5501","ORPHEE",0,"6","6",2,"BEPE_QURO",36,36,1,0,0
"5502","ORPHEE",0,"6","7",2,"BEPE_QUPY",36,36,1,0,0
"5503","ORPHEE",0,"6","8",2,"BEPE_QUIL",36,36,1,0,0
"5504","ORPHEE",0,"6","9",2,"BEPE_PIPI",36,36,1,0,0
"5505","ORPHEE",0,"7","1",1,"BEPE",36,36,1,0,0
"5506","ORPHEE",0,"7","10",2,"QUPY_QURO",36,36,1,0,0
"5507","ORPHEE",0,"7","11",2,"QUIL_QURO",36,36,1,0,0
"5508","ORPHEE",0,"7","12",2,"PIPI_QURO",36,36,1,0,0
"5509","ORPHEE",0,"7","13",2,"QUIL_QUPY",36,36,1,0,0
"5510","ORPHEE",0,"7","14",2,"PIPI_QUPY",36,36,1,0,0
"5511","ORPHEE",0,"7","15",2,"PIPI_QUIL",36,36,1,0,0
"5512","ORPHEE",0,"7","16",3,"BEPE_QUPY_QURO",36,36,1,0,0
"5513","ORPHEE",0,"7","17",3,"BEPE_QUIL_QURO",36,36,1,0,0
"5514","ORPHEE",0,"7","18",3,"BEPE_PIPI_QURO",36,36,1,0,0
"5515","ORPHEE",0,"7","19",3,"BEPE_QUIL_QUPY",36,36,1,0,0
"5516","ORPHEE",0,"7","2",1,"QURO",36,36,1,0,0
"5517","ORPHEE",0,"7","20",3,"BEPE_PIPI_QUPY",36,36,1,0,0
"5518","ORPHEE",0,"7","21",3,"BEPE_PIPI_QUIL",36,36,1,0,0
"5519","ORPHEE",0,"7","22",3,"QUIL_QUPY_QURO",36,36,1,0,0
"5520","ORPHEE",0,"7","23",3,"PIPI_QUPY_QURO",36,36,1,0,0
"5521","ORPHEE",0,"7","24",3,"PIPI_QUIL_QURO",36,36,1,0,0
"5522","ORPHEE",0,"7","25",3,"PIPI_QUIL_QUPY",36,36,1,0,0
"5523","ORPHEE",0,"7","26",4,"BEPE_QUIL_QUPY_QURO",36,36,1,0,0
"5524","ORPHEE",0,"7","27",4,"BEPE_PIPI_QUPY_QURO",36,36,1,0,0
"5525","ORPHEE",0,"7","28",4,"BEPE_PIPI_QUIL_QURO",36,36,1,0,0
"5526","ORPHEE",0,"7","29",4,"BEPE_PIPI_QUIL_QUPY",36,36,1,0,0
"5527","ORPHEE",0,"7","3",1,"QUPY",36,36,1,0,0
"5528","ORPHEE",0,"7","30",4,"PIPI_QUIL_QUPY_QURO",36,36,1,0,0
"5529","ORPHEE",0,"7","31",5,"BEPE_PIPI_QUIL_QUPY_QURO",36,36,1,0,0
"5530","ORPHEE",0,"7","32",5,"BEPE_PIPI_QUIL_QUPY_QURO",36,36,1,0,0
"5531","ORPHEE",0,"7","4",1,"QUIL",36,36,1,0,0
"5532","ORPHEE",0,"7","5",1,"PIPI",36,36,1,0,0
"5533","ORPHEE",0,"7","6",2,"BEPE_QURO",36,36,1,0,0
"5534","ORPHEE",0,"7","7",2,"BEPE_QUPY",36,36,1,0,0
"5535","ORPHEE",0,"7","8",2,"BEPE_QUIL",36,36,1,0,0
"5536","ORPHEE",0,"7","9",2,"BEPE_PIPI",36,36,1,0,0
"5537","ORPHEE",0,"8","1",1,"BEPE",36,36,1,0,0
"5538","ORPHEE",0,"8","10",2,"QUPY_QURO",36,36,1,0,0
"5539","ORPHEE",0,"8","11",2,"QUIL_QURO",36,36,1,0,0
"5540","ORPHEE",0,"8","12",2,"PIPI_QURO",36,36,1,0,0
"5541","ORPHEE",0,"8","13",2,"QUIL_QUPY",36,36,1,0,0
"5542","ORPHEE",0,"8","14",2,"PIPI_QUPY",36,36,1,0,0
"5543","ORPHEE",0,"8","15",2,"PIPI_QUIL",36,36,1,0,0
"5544","ORPHEE",0,"8","16",3,"BEPE_QUPY_QURO",36,36,1,0,0
"5545","ORPHEE",0,"8","17",3,"BEPE_QUIL_QURO",36,36,1,0,0
"5546","ORPHEE",0,"8","18",3,"BEPE_PIPI_QURO",36,36,1,0,0
"5547","ORPHEE",0,"8","19",3,"BEPE_QUIL_QUPY",36,36,1,0,0
"5548","ORPHEE",0,"8","2",1,"QURO",36,36,1,0,0
"5549","ORPHEE",0,"8","20",3,"BEPE_PIPI_QUPY",36,36,1,0,0
"5550","ORPHEE",0,"8","21",3,"BEPE_PIPI_QUIL",36,36,1,0,0
"5551","ORPHEE",0,"8","22",3,"QUIL_QUPY_QURO",36,36,1,0,0
"5552","ORPHEE",0,"8","23",3,"PIPI_QUPY_QURO",36,36,1,0,0
"5553","ORPHEE",0,"8","24",3,"PIPI_QUIL_QURO",36,36,1,0,0
"5554","ORPHEE",0,"8","25",3,"PIPI_QUIL_QUPY",36,36,1,0,0
"5555","ORPHEE",0,"8","26",4,"BEPE_QUIL_QUPY_QURO",36,36,1,0,0
"5556","ORPHEE",0,"8","27",4,"BEPE_PIPI_QUPY_QURO",36,36,1,0,0
"5557","ORPHEE",0,"8","28",4,"BEPE_PIPI_QUIL_QURO",36,36,1,0,0
"5558","ORPHEE",0,"8","29",4,"BEPE_PIPI_QUIL_QUPY",36,36,1,0,0
"5559","ORPHEE",0,"8","3",1,"QUPY",36,36,1,0,0
"5560","ORPHEE",0,"8","30",4,"PIPI_QUIL_QUPY_QURO",36,36,1,0,0
"5561","ORPHEE",0,"8","31",5,"BEPE_PIPI_QUIL_QUPY_QURO",36,36,1,0,0
"5562","ORPHEE",0,"8","32",5,"BEPE_PIPI_QUIL_QUPY_QURO",36,36,1,0,0
"5563","ORPHEE",0,"8","4",1,"QUIL",36,36,1,0,0
"5564","ORPHEE",0,"8","5",1,"PIPI",36,36,1,0,0
"5565","ORPHEE",0,"8","6",2,"BEPE_QURO",36,36,1,0,0
"5566","ORPHEE",0,"8","7",2,"BEPE_QUPY",36,36,1,0,0
"5567","ORPHEE",0,"8","8",2,"BEPE_QUIL",36,36,1,0,0
"5568","ORPHEE",0,"8","9",2,"BEPE_PIPI",36,36,1,0,0
"5569","ORPHEE",3,"1","1",1,"BEPE",36,36,1,0,0
"5570","ORPHEE",3,"1","10",2,"QUPY_QURO",36,36,1,0,0
"5571","ORPHEE",3,"1","11",2,"QUIL_QURO",36,36,1,0,0
"5572","ORPHEE",3,"1","12",2,"PIPI_QURO",36,36,1,0,0
"5573","ORPHEE",3,"1","13",2,"QUIL_QUPY",36,36,1,0,0
"5574","ORPHEE",3,"1","14",2,"PIPI_QUPY",36,36,1,0,0
"5575","ORPHEE",3,"1","15",2,"PIPI_QUIL",36,36,1,0,0
"5576","ORPHEE",3,"1","16",3,"BEPE_QUPY_QURO",36,36,1,0,0
"5577","ORPHEE",3,"1","17",3,"BEPE_QUIL_QURO",36,36,1,0,0
"5578","ORPHEE",3,"1","18",3,"BEPE_PIPI_QURO",36,36,1,0,0
"5579","ORPHEE",3,"1","19",3,"BEPE_QUIL_QUPY",36,36,1,0,0
"5580","ORPHEE",3,"1","2",1,"QURO",36,36,1,0,0
"5581","ORPHEE",3,"1","20",3,"BEPE_PIPI_QUPY",36,36,1,0,0
"5582","ORPHEE",3,"1","21",3,"BEPE_PIPI_QUIL",36,36,1,0,0
"5583","ORPHEE",3,"1","22",3,"QUIL_QUPY_QURO",34,36,0.944444444444444,0,0
"5584","ORPHEE",3,"1","23",3,"PIPI_QUPY_QURO",36,36,1,0,0
"5585","ORPHEE",3,"1","24",3,"PIPI_QUIL_QURO",35,36,0.972222222222222,0,0
"5586","ORPHEE",3,"1","25",3,"PIPI_QUIL_QUPY",36,36,1,0,0
"5587","ORPHEE",3,"1","26",4,"BEPE_QUIL_QUPY_QURO",35,36,0.972222222222222,0,0
"5588","ORPHEE",3,"1","27",4,"BEPE_PIPI_QUPY_QURO",36,36,1,0,0
"5589","ORPHEE",3,"1","28",4,"BEPE_PIPI_QUIL_QURO",36,36,1,0,0
"5590","ORPHEE",3,"1","29",4,"BEPE_PIPI_QUIL_QUPY",36,36,1,0,0
"5591","ORPHEE",3,"1","3",1,"QUPY",36,36,1,0,0
"5592","ORPHEE",3,"1","30",4,"PIPI_QUIL_QUPY_QURO",36,36,1,0,0
"5593","ORPHEE",3,"1","31",5,"BEPE_PIPI_QUIL_QUPY_QURO",36,36,1,0,0
"5594","ORPHEE",3,"1","32",5,"BEPE_PIPI_QUIL_QUPY_QURO",36,36,1,0,0
"5595","ORPHEE",3,"1","4",1,"QUIL",35,36,0.972222222222222,0,0
"5596","ORPHEE",3,"1","5",1,"PIPI",36,36,1,0,0
"5597","ORPHEE",3,"1","6",2,"BEPE_QURO",36,36,1,0,0
"5598","ORPHEE",3,"1","7",2,"BEPE_QUPY",36,36,1,0,0
"5599","ORPHEE",3,"1","8",2,"BEPE_QUIL",35,36,0.972222222222222,0,0
"5600","ORPHEE",3,"1","9",2,"BEPE_PIPI",36,36,1,0,0
"5601","ORPHEE",3,"2","1",1,"BEPE",36,36,1,0,0
"5602","ORPHEE",3,"2","10",2,"QUPY_QURO",36,36,1,0,0
"5603","ORPHEE",3,"2","11",2,"QUIL_QURO",36,36,1,0,0
"5604","ORPHEE",3,"2","12",2,"PIPI_QURO",36,36,1,0,0
"5605","ORPHEE",3,"2","13",2,"QUIL_QUPY",34,36,0.944444444444444,0,0
"5606","ORPHEE",3,"2","14",2,"PIPI_QUPY",36,36,1,0,0
"5607","ORPHEE",3,"2","15",2,"PIPI_QUIL",36,36,1,0,0
"5608","ORPHEE",3,"2","16",3,"BEPE_QUPY_QURO",36,36,1,0,0
"5609","ORPHEE",3,"2","17",3,"BEPE_QUIL_QURO",34,36,0.944444444444444,0,0
"5610","ORPHEE",3,"2","18",3,"BEPE_PIPI_QURO",36,36,1,0,0
"5611","ORPHEE",3,"2","19",3,"BEPE_QUIL_QUPY",36,36,1,0,0
"5612","ORPHEE",3,"2","2",1,"QURO",36,36,1,0,0
"5613","ORPHEE",3,"2","20",3,"BEPE_PIPI_QUPY",36,36,1,0,0
"5614","ORPHEE",3,"2","21",3,"BEPE_PIPI_QUIL",36,36,1,0,0
"5615","ORPHEE",3,"2","22",3,"QUIL_QUPY_QURO",35,36,0.972222222222222,0,0
"5616","ORPHEE",3,"2","23",3,"PIPI_QUPY_QURO",36,36,1,0,0
"5617","ORPHEE",3,"2","24",3,"PIPI_QUIL_QURO",36,36,1,0,0
"5618","ORPHEE",3,"2","25",3,"PIPI_QUIL_QUPY",36,36,1,0,0
"5619","ORPHEE",3,"2","26",4,"BEPE_QUIL_QUPY_QURO",36,36,1,0,0
"5620","ORPHEE",3,"2","27",4,"BEPE_PIPI_QUPY_QURO",36,36,1,0,0
"5621","ORPHEE",3,"2","28",4,"BEPE_PIPI_QUIL_QURO",36,36,1,0,0
"5622","ORPHEE",3,"2","29",4,"BEPE_PIPI_QUIL_QUPY",36,36,1,0,0
"5623","ORPHEE",3,"2","3",1,"QUPY",36,36,1,0,0
"5624","ORPHEE",3,"2","30",4,"PIPI_QUIL_QUPY_QURO",36,36,1,0,0
"5625","ORPHEE",3,"2","31",5,"BEPE_PIPI_QUIL_QUPY_QURO",36,36,1,0,0
"5626","ORPHEE",3,"2","32",5,"BEPE_PIPI_QUIL_QUPY_QURO",36,36,1,0,0
"5627","ORPHEE",3,"2","4",1,"QUIL",36,36,1,0,0
"5628","ORPHEE",3,"2","5",1,"PIPI",36,36,1,0,0
"5629","ORPHEE",3,"2","6",2,"BEPE_QURO",36,36,1,0,0
"5630","ORPHEE",3,"2","7",2,"BEPE_QUPY",36,36,1,0,0
"5631","ORPHEE",3,"2","8",2,"BEPE_QUIL",35,36,0.972222222222222,0,0
"5632","ORPHEE",3,"2","9",2,"BEPE_PIPI",36,36,1,0,0
"5633","ORPHEE",3,"3","1",1,"BEPE",36,36,1,0,0
"5634","ORPHEE",3,"3","10",2,"QUPY_QURO",36,36,1,0,0
"5635","ORPHEE",3,"3","11",2,"QUIL_QURO",36,36,1,0,0
"5636","ORPHEE",3,"3","12",2,"PIPI_QURO",36,36,1,0,0
"5637","ORPHEE",3,"3","13",2,"QUIL_QUPY",36,36,1,0,0
"5638","ORPHEE",3,"3","14",2,"PIPI_QUPY",35,36,0.972222222222222,0,0
"5639","ORPHEE",3,"3","15",2,"PIPI_QUIL",34,35,0.971428571428571,0,0
"5640","ORPHEE",3,"3","16",3,"BEPE_QUPY_QURO",36,36,1,0,0
"5641","ORPHEE",3,"3","17",3,"BEPE_QUIL_QURO",35,36,0.972222222222222,0,0
"5642","ORPHEE",3,"3","18",3,"BEPE_PIPI_QURO",36,36,1,0,0
"5643","ORPHEE",3,"3","19",3,"BEPE_QUIL_QUPY",34,36,0.944444444444444,0,0
"5644","ORPHEE",3,"3","2",1,"QURO",36,36,1,0,0
"5645","ORPHEE",3,"3","20",3,"BEPE_PIPI_QUPY",33,35,0.942857142857143,0,0
"5646","ORPHEE",3,"3","21",3,"BEPE_PIPI_QUIL",34,36,0.944444444444444,0,0
"5647","ORPHEE",3,"3","22",3,"QUIL_QUPY_QURO",36,36,1,0,0
"5648","ORPHEE",3,"3","23",3,"PIPI_QUPY_QURO",33,36,0.916666666666667,0,0
"5649","ORPHEE",3,"3","24",3,"PIPI_QUIL_QURO",36,36,1,0,0
"5650","ORPHEE",3,"3","25",3,"PIPI_QUIL_QUPY",36,36,1,0,0
"5651","ORPHEE",3,"3","26",4,"BEPE_QUIL_QUPY_QURO",35,36,0.972222222222222,0,0
"5652","ORPHEE",3,"3","27",4,"BEPE_PIPI_QUPY_QURO",34,36,0.944444444444444,0,0
"5653","ORPHEE",3,"3","28",4,"BEPE_PIPI_QUIL_QURO",35,36,0.972222222222222,0,0
"5654","ORPHEE",3,"3","29",4,"BEPE_PIPI_QUIL_QUPY",36,36,1,0,0
"5655","ORPHEE",3,"3","3",1,"QUPY",36,36,1,0,0
"5656","ORPHEE",3,"3","30",4,"PIPI_QUIL_QUPY_QURO",36,36,1,0,0
"5657","ORPHEE",3,"3","31",5,"BEPE_PIPI_QUIL_QUPY_QURO",36,36,1,0,0
"5658","ORPHEE",3,"3","32",5,"BEPE_PIPI_QUIL_QUPY_QURO",36,36,1,0,0
"5659","ORPHEE",3,"3","4",1,"QUIL",35,36,0.972222222222222,0,0
"5660","ORPHEE",3,"3","5",1,"PIPI",36,36,1,0,0
"5661","ORPHEE",3,"3","6",2,"BEPE_QURO",36,36,1,0,0
"5662","ORPHEE",3,"3","7",2,"BEPE_QUPY",36,36,1,0,0
"5663","ORPHEE",3,"3","8",2,"BEPE_QUIL",36,36,1,0,0
"5664","ORPHEE",3,"3","9",2,"BEPE_PIPI",35,36,0.972222222222222,0,0
"5665","ORPHEE",3,"4","1",1,"BEPE",36,36,1,0,0
"5666","ORPHEE",3,"4","10",2,"QUPY_QURO",36,36,1,0,0
"5667","ORPHEE",3,"4","11",2,"QUIL_QURO",35,36,0.972222222222222,0,0
"5668","ORPHEE",3,"4","12",2,"PIPI_QURO",36,36,1,0,0
"5669","ORPHEE",3,"4","13",2,"QUIL_QUPY",36,36,1,0,0
"5670","ORPHEE",3,"4","14",2,"PIPI_QUPY",36,36,1,0,0
"5671","ORPHEE",3,"4","15",2,"PIPI_QUIL",36,36,1,0,0
"5672","ORPHEE",3,"4","16",3,"BEPE_QUPY_QURO",36,36,1,0,0
"5673","ORPHEE",3,"4","17",3,"BEPE_QUIL_QURO",35,36,0.972222222222222,0,0
"5674","ORPHEE",3,"4","18",3,"BEPE_PIPI_QURO",36,36,1,0,0
"5675","ORPHEE",3,"4","19",3,"BEPE_QUIL_QUPY",35,36,0.972222222222222,0,0
"5676","ORPHEE",3,"4","2",1,"QURO",36,36,1,0,0
"5677","ORPHEE",3,"4","20",3,"BEPE_PIPI_QUPY",34,36,0.944444444444444,0,0
"5678","ORPHEE",3,"4","21",3,"BEPE_PIPI_QUIL",35,36,0.972222222222222,0,0
"5679","ORPHEE",3,"4","22",3,"QUIL_QUPY_QURO",36,36,1,0,0
"5680","ORPHEE",3,"4","23",3,"PIPI_QUPY_QURO",31,36,0.861111111111111,0,0
"5681","ORPHEE",3,"4","24",3,"PIPI_QUIL_QURO",36,36,1,0,0
"5682","ORPHEE",3,"4","25",3,"PIPI_QUIL_QUPY",32,36,0.888888888888889,0,0
"5683","ORPHEE",3,"4","26",4,"BEPE_QUIL_QUPY_QURO",36,36,1,0,0
"5684","ORPHEE",3,"4","27",4,"BEPE_PIPI_QUPY_QURO",35,36,0.972222222222222,0,0
"5685","ORPHEE",3,"4","28",4,"BEPE_PIPI_QUIL_QURO",35,36,0.972222222222222,0,0
"5686","ORPHEE",3,"4","29",4,"BEPE_PIPI_QUIL_QUPY",35,36,0.972222222222222,0,0
"5687","ORPHEE",3,"4","3",1,"QUPY",36,36,1,0,0
"5688","ORPHEE",3,"4","30",4,"PIPI_QUIL_QUPY_QURO",33,36,0.916666666666667,0,0
"5689","ORPHEE",3,"4","31",5,"BEPE_PIPI_QUIL_QUPY_QURO",36,36,1,0,0
"5690","ORPHEE",3,"4","32",5,"BEPE_PIPI_QUIL_QUPY_QURO",36,36,1,0,0
"5691","ORPHEE",3,"4","4",1,"QUIL",36,36,1,0,0
"5692","ORPHEE",3,"4","5",1,"PIPI",35,36,0.972222222222222,0,0
"5693","ORPHEE",3,"4","6",2,"BEPE_QURO",36,36,1,0,0
"5694","ORPHEE",3,"4","7",2,"BEPE_QUPY",36,36,1,0,0
"5695","ORPHEE",3,"4","8",2,"BEPE_QUIL",35,36,0.972222222222222,0,0
"5696","ORPHEE",3,"4","9",2,"BEPE_PIPI",36,36,1,0,0
"5697","ORPHEE",3,"5","1",1,"BEPE",36,36,1,0,0
"5698","ORPHEE",3,"5","10",2,"QUPY_QURO",35,36,0.972222222222222,0,0
"5699","ORPHEE",3,"5","11",2,"QUIL_QURO",35,36,0.972222222222222,0,0
"5700","ORPHEE",3,"5","12",2,"PIPI_QURO",36,36,1,0,0
"5701","ORPHEE",3,"5","13",2,"QUIL_QUPY",31,36,0.861111111111111,0,0
"5702","ORPHEE",3,"5","14",2,"PIPI_QUPY",36,36,1,0,0
"5703","ORPHEE",3,"5","15",2,"PIPI_QUIL",34,36,0.944444444444444,0,0
"5704","ORPHEE",3,"5","16",3,"BEPE_QUPY_QURO",36,36,1,0,0
"5705","ORPHEE",3,"5","17",3,"BEPE_QUIL_QURO",36,36,1,0,0
"5706","ORPHEE",3,"5","18",3,"BEPE_PIPI_QURO",36,36,1,0,0
"5707","ORPHEE",3,"5","19",3,"BEPE_QUIL_QUPY",36,36,1,0,0
"5708","ORPHEE",3,"5","2",1,"QURO",36,36,1,0,0
"5709","ORPHEE",3,"5","20",3,"BEPE_PIPI_QUPY",36,36,1,0,0
"5710","ORPHEE",3,"5","21",3,"BEPE_PIPI_QUIL",35,36,0.972222222222222,0,0
"5711","ORPHEE",3,"5","22",3,"QUIL_QUPY_QURO",35,36,0.972222222222222,0,0
"5712","ORPHEE",3,"5","23",3,"PIPI_QUPY_QURO",36,36,1,0,0
"5713","ORPHEE",3,"5","24",3,"PIPI_QUIL_QURO",36,36,1,0,0
"5714","ORPHEE",3,"5","25",3,"PIPI_QUIL_QUPY",33,36,0.916666666666667,0,0
"5715","ORPHEE",3,"5","26",4,"BEPE_QUIL_QUPY_QURO",36,36,1,0,0
"5716","ORPHEE",3,"5","27",4,"BEPE_PIPI_QUPY_QURO",36,36,1,0,0
"5717","ORPHEE",3,"5","28",4,"BEPE_PIPI_QUIL_QURO",36,36,1,0,0
"5718","ORPHEE",3,"5","29",4,"BEPE_PIPI_QUIL_QUPY",36,36,1,0,0
"5719","ORPHEE",3,"5","3",1,"QUPY",36,36,1,0,0
"5720","ORPHEE",3,"5","30",4,"PIPI_QUIL_QUPY_QURO",35,36,0.972222222222222,0,0
"5721","ORPHEE",3,"5","31",5,"BEPE_PIPI_QUIL_QUPY_QURO",36,36,1,0,0
"5722","ORPHEE",3,"5","32",5,"BEPE_PIPI_QUIL_QUPY_QURO",36,36,1,0,0
"5723","ORPHEE",3,"5","4",1,"QUIL",34,36,0.944444444444444,0,0
"5724","ORPHEE",3,"5","5",1,"PIPI",36,36,1,0,0
"5725","ORPHEE",3,"5","6",2,"BEPE_QURO",36,36,1,0,0
"5726","ORPHEE",3,"5","7",2,"BEPE_QUPY",36,36,1,0,0
"5727","ORPHEE",3,"5","8",2,"BEPE_QUIL",36,36,1,0,0
"5728","ORPHEE",3,"5","9",2,"BEPE_PIPI",36,36,1,0,0
"5729","ORPHEE",3,"6","1",1,"BEPE",36,36,1,0,0
"5730","ORPHEE",3,"6","10",2,"QUPY_QURO",35,36,0.972222222222222,0,0
"5731","ORPHEE",3,"6","11",2,"QUIL_QURO",35,36,0.972222222222222,0,0
"5732","ORPHEE",3,"6","12",2,"PIPI_QURO",35,36,0.972222222222222,0,0
"5733","ORPHEE",3,"6","13",2,"QUIL_QUPY",30,36,0.833333333333333,0,0
"5734","ORPHEE",3,"6","14",2,"PIPI_QUPY",35,36,0.972222222222222,0,0
"5735","ORPHEE",3,"6","15",2,"PIPI_QUIL",32,36,0.888888888888889,0,0
"5736","ORPHEE",3,"6","16",3,"BEPE_QUPY_QURO",36,36,1,0,0
"5737","ORPHEE",3,"6","17",3,"BEPE_QUIL_QURO",35,36,0.972222222222222,0,0
"5738","ORPHEE",3,"6","18",3,"BEPE_PIPI_QURO",36,36,1,0,0
"5739","ORPHEE",3,"6","19",3,"BEPE_QUIL_QUPY",34,36,0.944444444444444,0,0
"5740","ORPHEE",3,"6","2",1,"QURO",36,36,1,0,0
"5741","ORPHEE",3,"6","20",3,"BEPE_PIPI_QUPY",36,36,1,0,0
"5742","ORPHEE",3,"6","21",3,"BEPE_PIPI_QUIL",34,36,0.944444444444444,0,0
"5743","ORPHEE",3,"6","22",3,"QUIL_QUPY_QURO",36,36,1,0,0
"5744","ORPHEE",3,"6","23",3,"PIPI_QUPY_QURO",36,36,1,0,0
"5745","ORPHEE",3,"6","24",3,"PIPI_QUIL_QURO",36,36,1,0,0
"5746","ORPHEE",3,"6","25",3,"PIPI_QUIL_QUPY",35,36,0.972222222222222,0,0
"5747","ORPHEE",3,"6","26",4,"BEPE_QUIL_QUPY_QURO",34,36,0.944444444444444,0,0
"5748","ORPHEE",3,"6","27",4,"BEPE_PIPI_QUPY_QURO",35,36,0.972222222222222,0,0
"5749","ORPHEE",3,"6","28",4,"BEPE_PIPI_QUIL_QURO",35,36,0.972222222222222,0,0
"5750","ORPHEE",3,"6","29",4,"BEPE_PIPI_QUIL_QUPY",36,36,1,0,0
"5751","ORPHEE",3,"6","3",1,"QUPY",36,36,1,0,0
"5752","ORPHEE",3,"6","30",4,"PIPI_QUIL_QUPY_QURO",34,36,0.944444444444444,0,0
"5753","ORPHEE",3,"6","31",5,"BEPE_PIPI_QUIL_QUPY_QURO",36,36,1,0,0
"5754","ORPHEE",3,"6","32",5,"BEPE_PIPI_QUIL_QUPY_QURO",35,36,0.972222222222222,0,0
"5755","ORPHEE",3,"6","4",1,"QUIL",35,36,0.972222222222222,0,0
"5756","ORPHEE",3,"6","5",1,"PIPI",36,36,1,0,0
"5757","ORPHEE",3,"6","6",2,"BEPE_QURO",36,36,1,0,0
"5758","ORPHEE",3,"6","7",2,"BEPE_QUPY",36,36,1,0,0
"5759","ORPHEE",3,"6","8",2,"BEPE_QUIL",36,36,1,0,0
"5760","ORPHEE",3,"6","9",2,"BEPE_PIPI",36,36,1,0,0
"5761","ORPHEE",3,"7","1",1,"BEPE",36,36,1,0,0
"5762","ORPHEE",3,"7","10",2,"QUPY_QURO",36,36,1,0,0
"5763","ORPHEE",3,"7","11",2,"QUIL_QURO",36,36,1,0,0
"5764","ORPHEE",3,"7","12",2,"PIPI_QURO",36,36,1,0,0
"5765","ORPHEE",3,"7","13",2,"QUIL_QUPY",34,36,0.944444444444444,0,0
"5766","ORPHEE",3,"7","14",2,"PIPI_QUPY",36,36,1,0,0
"5767","ORPHEE",3,"7","15",2,"PIPI_QUIL",36,36,1,0,0
"5768","ORPHEE",3,"7","16",3,"BEPE_QUPY_QURO",35,36,0.972222222222222,0,0
"5769","ORPHEE",3,"7","17",3,"BEPE_QUIL_QURO",36,36,1,0,0
"5770","ORPHEE",3,"7","18",3,"BEPE_PIPI_QURO",34,36,0.944444444444444,0,0
"5771","ORPHEE",3,"7","19",3,"BEPE_QUIL_QUPY",36,36,1,0,0
"5772","ORPHEE",3,"7","2",1,"QURO",36,36,1,0,0
"5773","ORPHEE",3,"7","20",3,"BEPE_PIPI_QUPY",36,36,1,0,0
"5774","ORPHEE",3,"7","21",3,"BEPE_PIPI_QUIL",35,36,0.972222222222222,0,0
"5775","ORPHEE",3,"7","22",3,"QUIL_QUPY_QURO",33,36,0.916666666666667,0,0
"5776","ORPHEE",3,"7","23",3,"PIPI_QUPY_QURO",36,36,1,0,0
